Month,নিষেধাজ্ঞা,চাকরি,রোজগার,কর্মসংস্থান,Email,ঋণ,দেনা,গবাদি পশু,ঋণসমূহ,Email_file1,ঋণসমূহ_file2,দেনাসমূহ,দুর্নীতি,ঘুষ,Email_file2,চুক্তি,পাচার,পাচারকারী,ব্যবসা,Email_file3,স্থগিতাদেশ,স্থগিত ঘোষণা,জ্বালানী,বিদেশি,Email_file4,বৈদেশিক,বিনিয়োগকারী,শুল্ক,গুদাম,Email_file5,আড়ত,শুল্ক বিভাগ,কাস্টমস বিভাগ,লাইসেন্স,Email_file6,অনুমতিপত্র,পাঠানো,চালান,শিপমেন্ট,Email_file7,টাকা,Email_file8,বাধা,বিধিনিষেধ,নিষেধাজ্ঞা_file9,বেকারত্ব,Email_file9,অর্থনীতি,রেমিট্যান্স,নিষেধাজ্ঞা_file10,সরবরাহ,Email_file10,মুদ্রা,শ্রম বাজার,বাজার,বিনিময় হার,Email_file11,কর,করসমূহ,পণ্য,দ্রব্য,Email_file12,উৎপাদনের স্তর,ঋতুভিত্তিক কাজ,মৌসুমি কাজ,অস্থায়ী কাজ,Email_file13,নিষেধাজ্ঞা_file14,প্রবাসী নেটওয়ার্ক,প্রবাসী জনগোষ্ঠী,আমদানি,Email_file14,রপ্তানি,বাণিজ্য,স্থানীয় অর্থনীতি,ব্যবসায়ী,Email_file15,অপ্রাতিষ্ঠানিক খাত,অপ্রাতিষ্ঠানিক বাজার,কালোবাজার,বিদেশি মুদ্রা,Email_file16,বৈদেশিক মুদ্রা,বৈদেশিক বাণিজ্য,তেল,ঋণ_file17,Email_file17,জোগান,চাহিদা,জিডিপি,বিনিয়োগ,Email_file18
2011-02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0,6,0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,98,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,2.0,0,89,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,98,0.0,17.0,0,0.0,30,0,0.0,0,0.0,40,0,0,0,0,98,0.0,0,0,0,98,0,0,0.0,0,98,0,0,0,0,98,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,2.0
2011-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,76,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,1.0,0,70,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,76,0.0,0.0,0,0.0,24,0,0.0,0,0.0,31,0,0,0,0,76,0.0,0,0,0,76,0,0,0.0,0,76,0,0,0,0,76,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2011-04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,76,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,1.0,0,70,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,76,0.0,0.0,0,0.0,23,0,0.0,0,0.0,31,0,0,0,0,76,0.0,0,0,0,76,0,0,0.0,0,76,0,0,0,0,76,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2011-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,95,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,2.0,0,86,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,95,0.0,0.0,0,11.0,29,0,0.0,0,0.0,39,0,0,0,0,95,0.0,0,0,0,95,0,0,0.0,0,95,0,0,0,0,95,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,2.0
2011-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,4,0.0,0.0,2.0,0.0,4,0.0,0.0,0.0,36.0,80,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,1.0,0,73,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,80,0.0,0.0,0,0.0,25,0,0.0,0,0.0,33,0,0,0,0,80,0.0,0,0,0,80,0,0,0.0,0,80,0,0,0,0,80,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2011-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,88,0.0,0,0,0.0,13,0.0,0.0,0.0,0.0,1.0,0,81,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,88,0.0,0.0,0,0.0,27,0,0.0,0,0.0,36,0,0,0,0,88,0.0,0,0,0,88,0,0,0.0,0,88,0,0,0,0,88,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,1.0
2011-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,60,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,1.0,0,55,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,60,0.0,0.0,0,0.0,19,0,0.0,0,0.0,25,0,0,0,0,60,0.0,0,0,0,60,0,0,0.0,0,60,0,0,0,0,60,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0
2011-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,80,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,1.0,0,73,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,80,0.0,0.0,0,0.0,25,0,0.0,0,0.0,33,0,0,0,0,80,0.0,0,0,0,80,0,0,0.0,0,80,0,0,0,0,80,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2011-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,94,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,2.0,0,86,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,94,0.0,0.0,0,0.0,29,0,0.0,0,0.0,39,0,0,0,0,94,0.0,0,0,0,94,0,0,0.0,0,94,0,0,0,0,94,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,2.0
2011-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,71,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,1.0,0,65,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,71,0.0,0.0,0,0.0,22,0,0.0,0,0.0,29,0,0,0,0,71,0.0,0,0,0,71,0,0,0.0,0,71,0,0,0,0,71,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0
2011-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,48,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,1.0,0,44,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,48,0.0,0.0,0,0.0,15,0,0.0,0,0.0,20,0,0,0,0,48,0.0,0,0,0,48,0,0,0.0,0,48,0,0,0,0,48,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0
2012-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,87,0.0,0,0,0.0,13,0.0,0.0,0.0,0.0,1.0,0,79,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,87,0.0,0.0,0,0.0,27,0,0.0,0,0.0,36,0,0,0,0,87,0.0,0,0,0,87,0,0,0.0,0,87,0,0,0,0,87,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2012-02,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,100,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,2.0,0,91,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,100,0.0,0.0,0,0.0,31,0,0.0,0,0.0,41,0,0,0,0,100,0.0,0,0,0,100,0,0,0.0,0,100,0,0,0,0,100,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,2.0
2012-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,50,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,1.0,0,46,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,50,0.0,0.0,0,0.0,16,0,0.0,0,0.0,21,0,0,0,0,50,0.0,0,0,0,50,0,0,0.0,0,50,0,0,0,0,50,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0
2012-04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,62,0.0,0,0,0.0,9,0.0,0.0,0.0,1.0,1.0,0,57,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,62,0.0,0.0,0,0.0,19,0,0.0,0,0.0,25,0,0,0,0,62,0.0,0,0,0,62,0,0,0.0,0,62,0,0,0,0,62,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0
2012-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,54,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,1.0,0,50,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,54,0.0,0.0,0,0.0,17,0,0.0,0,0.0,22,0,0,0,0,54,0.0,0,0,0,54,0,0,0.0,0,54,0,0,0,0,54,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0
2012-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,83,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,1.0,0,76,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,83,0.0,0.0,0,0.0,26,0,0.0,0,0.0,34,0,0,0,0,83,0.0,0,0,0,83,0,0,0.0,0,83,0,0,0,0,83,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2012-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,92,0.0,0,0,0.0,13,0.0,0.0,0.0,0.0,2.0,0,84,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,92,0.0,0.0,0,0.0,28,0,0.0,0,0.0,38,0,0,0,0,92,0.0,0,0,0,92,0,0,0.0,0,92,0,0,0,0,92,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,2.0
2012-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,51,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,1.0,0,47,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,51,0.0,0.0,0,0.0,16,0,0.0,0,0.0,21,0,0,0,0,51,0.0,0,0,0,51,0,0,0.0,0,51,0,0,0,0,51,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0
2012-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,86,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,1.0,0,79,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,86,0.0,0.0,0,0.0,27,0,0.0,0,0.0,35,0,0,0,0,86,0.0,0,0,0,86,0,0,0.0,0,86,0,0,0,0,86,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2012-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,61,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,1.0,0,56,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,61,0.0,0.0,0,0.0,19,0,0.0,0,0.0,25,0,0,0,0,61,0.0,0,0,0,61,0,0,0.0,0,61,0,0,0,0,61,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0
2012-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,66,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,1.0,0,61,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,66,0.0,0.0,0,0.0,20,0,0.0,0,0.0,27,0,0,0,0,66,0.0,0,0,0,66,0,0,0.0,0,66,0,0,0,0,66,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0
2012-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,75,0.0,0,0,0.0,11,0.0,0.0,0.0,0.5,1.0,0,69,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,75,0.0,0.0,0,0.0,23,0,0.0,0,0.0,31,0,0,0,0,75,0.0,0,0,0,75,0,0,0.0,0,75,0,0,0,0,75,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2013-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,71,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,1.0,0,65,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,71,0.0,0.0,0,0.0,22,0,0.0,0,0.0,29,0,0,0,0,71,0.0,0,0,0,71,0,0,0.0,0,71,0,0,0,0,71,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0
2013-02,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0,4,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,70,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,1.0,0,64,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,70,0.0,0.0,0,0.0,21,0,0.0,0,0.0,29,0,0,0,0,70,0.0,0,0,0,70,0,0,0.0,0,70,0,0,0,0,70,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0
2013-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,81,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,1.0,0,74,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,81,0.0,0.0,0,0.0,25,0,0.0,0,0.0,33,0,0,0,0,81,0.0,0,0,0,81,0,0,0.0,0,81,0,0,0,0,81,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2013-04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,62,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,1.0,0,57,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,62,0.0,0.0,0,0.0,19,0,0.0,0,0.0,26,0,0,0,0,62,0.0,0,0,0,62,0,0,0.0,0,62,0,0,0,0,62,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0
2013-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,74,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,1.0,0,68,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,74,0.0,0.0,0,0.0,23,0,0.0,0,0.0,31,0,0,0,0,74,0.0,0,0,0,74,0,0,0.0,0,74,0,0,0,0,74,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2013-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,82,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,1.0,0,75,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,82,0.0,0.0,0,0.0,25,0,0.0,0,0.0,33,0,0,0,0,82,0.0,0,0,0,82,0,0,0.0,0,82,0,0,0,0,82,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2013-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,76,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,1.0,0,70,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,76,0.0,0.0,0,0.0,23,0,0.0,0,0.0,31,0,0,0,0,76,0.0,0,0,0,76,0,0,0.0,0,76,0,0,0,0,76,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2013-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,88,0.0,0,0,0.0,13,0.0,0.0,0.0,0.0,1.0,0,80,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,88,0.0,0.0,0,0.0,27,0,0.0,0,0.0,36,0,0,0,0,88,0.0,0,0,0,88,0,0,0.0,0,88,0,0,0,0,88,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2013-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,61,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,1.0,0,56,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,61,0.0,0.0,0,0.0,19,0,0.0,0,0.0,25,0,0,0,0,61,0.0,0,0,0,61,0,0,0.0,0,61,0,0,0,0,61,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0
2013-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,68,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,1.0,0,63,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,68,0.0,0.0,0,0.0,21,0,0.0,0,0.0,28,0,0,0,0,68,0.0,0,0,0,68,0,0,0.0,0,68,0,0,0,0,68,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0
2013-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,80,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,1.0,0,73,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,80,0.0,0.0,0,0.0,25,0,0.0,0,0.0,33,0,0,0,0,80,0.0,0,0,0,80,0,0,0.0,0,80,0,0,0,0,80,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2013-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,68,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,1.0,0,62,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,68,0.0,0.0,0,0.0,21,0,0.0,0,0.0,28,0,0,0,0,68,0.0,0,0,0,68,0,0,0.0,0,68,0,0,0,0,68,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0
2014-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,79,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,1.0,0,72,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,79,0.0,0.0,0,0.0,24,0,0.0,0,0.0,32,0,0,0,0,79,0.0,0,0,0,79,0,0,0.0,0,79,0,0,0,0,79,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2014-02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,85,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,1.0,0,78,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,85,0.0,0.0,0,0.0,26,0,0.0,0,0.0,35,0,0,0,0,85,0.0,0,0,0,85,0,0,0.0,0,85,0,0,0,0,85,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2014-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,87,0.0,0,0,0.0,13,0.0,0.0,0.0,0.0,1.0,0,80,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,87,0.0,0.0,0,0.0,27,0,0.0,0,0.0,36,0,0,0,0,87,0.0,0,0,0,87,0,0,0.0,0,87,0,0,0,0,87,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0
2014-04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,50,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,1.0,0,46,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,50,0.0,0.0,0,0.0,15,0,0.0,0,0.0,21,0,0,0,0,50,0.0,0,0,0,50,0,0,0.0,0,50,0,0,0,0,50,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0
2014-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,46,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,1.0,0,42,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,46,0.0,0.0,2,0.0,14,0,0.0,0,0.0,19,0,0,0,0,46,0.0,0,0,0,46,0,0,0.0,0,46,0,0,0,0,46,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0
2014-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,37,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,1.0,0,34,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,37,0.0,0.0,0,0.0,11,0,0.0,0,0.0,15,0,0,0,0,37,0.0,0,0,0,37,0,0,0.0,0,37,0,0,0,0,37,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0
2014-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,40,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,1.0,4,36,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,40,0.0,0.0,0,0.0,12,0,0.0,0,0.0,16,0,0,0,0,40,0.0,0,0,0,40,0,0,0.0,0,40,0,0,0,0,40,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0
2014-08,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,44,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,1.0,4,40,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,44,0.0,0.0,0,0.0,13,0,0.0,0,0.0,18,0,0,0,0,44,0.0,0,0,0,44,0,0,0.0,0,44,0,0,0,0,44,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0
2014-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,40,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,1.0,4,37,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,40,0.0,0.0,2,0.0,12,0,0.0,0,0.0,17,0,0,0,0,40,0.0,0,0,0,40,0,0,0.0,0,40,0,0,0,0,40,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0
