Month,ব্রিজ,চেকপয়েন্ট,বাস,বিশ্ববিদ্যালয়,Email,পয়ঃনিষ্কাশন,ব্যবস্থা,সিস্টেম,শাসনব্যবস্থা,বেকারি,জনসাধারণ,স্কয়ার,উদ্যান,পার্ক,আবাসন কমপ্লেক্স,আবাসিক কমপ্লেক্স,হাউজিং কমপ্লেক্স,ভবন,বিল্ডিং,বিদ্যুৎ,অর্থায়ন,ফান্ডিং,নিয়োগ,সক্ষমতা,সামর্থ,যানজট,ট্রাফিক,অতিরিক্ত ভিড়,ক্ষতি,ভাঙা,খোলা,বন্ধ,প্রকল্প,প্রজেক্ট,অপেক্ষা,বিলম্ব,দেরী,প্রাথমিক,প্রাইমারী,মাধ্যমিক,তৃতীয়,উচ্চমাধ্যমিক,উপেক্ষা,বসতি,দোকান,ইউনিভার্সিটি,বাজার,স্টেশন,ক্যাফে,পুনর্বাসন,বস্তি,অপসারণ,উন্নয়নজনিত পুনর্বাসন,বিঘ্ন,ঔষধালয়,হোটেল,ভোটকেন্দ্র,অফিস,অধিদপ্তর,স্যানিটেশন,শহরতলি,উপশহর,শহরতলিগুলো,উপশহরগুলো,বীমা,বিদ্যুৎ কেন্দ্র,শক্তি,অগ্নি,বিপণিবিতান,অপর্যাপ্ত,উন্নতি,আবাসন,পানীয় জল,সেলুন,সেবা,সার্ভিস,যোগাযোগ,বিদ্যুৎ লাইন,মদ বিক্রয়কেন্দ্র,মদের দোকান,ট্যাক্সি,একক,আবাসিক ইউনিট,আবাসন সংকট,ভিড়,পরিষ্কার,নোংরা,রেস্তোরাঁ,রেস্টুরেন্ট,আঙ্গিনা,বন্দর,ব্যর্থতা,পুনর্গঠন,যন্ত্রপাতি,চিকিৎসা,ইন্টারনেট,টেলিফোন লাইন,বিদ্যুৎ উৎপাদক,জেনারেটর,অবকাঠামো,সামরিক,মিলিটারি,বিদ্যালয়,কলেজ,নার্সারি,বাঁধ,লবণমুক্তকরণ,বিশুদ্ধকরণ,কারখানা,ফ্যাক্টরি,পোর্ট,পাইপলাইন,সীমান্ত,বর্ডার,মন্ত্রণালয়,বাড়িগুলো,বাড়ি,চিকিৎসাকেন্দ্র,ক্লিনিক,ফার্মেসি,আদালত,কোর্ট,কারাগার,জেল,পুলিশ,বিমানবন্দর,এয়ারপোর্ট,সেনাবাহিনী,আর্মি,সড়ক,রোড,সড়ক,স্কুল,হাসপাতাল,হসপিটাল,সেতু
2019-11,1,0,8,44,761191367460.5828,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,2.0,0.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,14.586858685868586,87.52115211521152,0.0,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,0.0,1507.5348837209299,1507.5348837209299,1507.5348837209299,0.0,416.8745980707394,0.0,0.0,4863.999999999998,0.0,1791.9999999999993,1023.9999999999997,0.0,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,132759.55199999994,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,229291.10880829004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041251.3882352936,2379855.033984811,1322141.6855471174,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,0.0,0.0,55172800.8311688,0.0,3586232054.0259724,0.0,0.0,0.0,57024237.100671105,50331647.99999997,0.0,0.0,0.0,0.0,380800507.6974788,0.0,380800507.6974788,1140850687.9999993,0.0,0.0,0.0,0.0,67108863.99999996,0.0,0.0,0.0,3531059253.1948037,0.0,2765584869.635091,0.0,2765584869.635091,0.0,13594578124.799994,0.0,21971035353.212112,21971035353.212112,0.0,21971035353.212112,38160219297.68419,38160219297.68419,0.0,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,154618822655.9999,103079215103.99994,25769803775.999985,42949672959.99998
2019-12,1,0,10,27,530187767059.599,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,2.0,2.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,87.52115211521152,0.0,0.0,878.9694915254237,0.0,0.0,0.0,0.0,0.0,293.32126696832574,0.0,1507.5348837209299,1507.5348837209299,1507.5348837209299,0.0,416.8745980707394,0.0,208.4372990353697,10495.999999999996,255.99999999999991,1535.9999999999995,1023.9999999999997,0.0,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,132759.55199999994,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,0.0,229291.10880829004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041251.3882352936,2644283.3710942348,793285.0113282704,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,0.0,0.0,55172800.8311688,0.0,3586232054.0259724,0.0,0.0,0.0,57024237.100671105,50331647.99999997,0.0,0.0,0.0,0.0,380800507.6974788,0.0,380800507.6974788,1006632959.9999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3531059253.1948037,0.0,4148377304.4526362,0.0,2765584869.635091,0.0,13594578124.799994,0.0,21971035353.212112,21971035353.212112,0.0,21971035353.212112,38160219297.68419,38160219297.68419,0.0,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,300647710719.9998,94489280511.99995,17179869183.99999,34359738367.99998
2020-01,1,0,10,25,667719827884.9302,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,4.0,0.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,87.52115211521152,0.0,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,0.0,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,0.0,0.0,6143.999999999998,0.0,1791.9999999999993,1023.9999999999997,0.0,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,0.0,229291.10880829004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041251.3882352936,2379855.033984811,793285.0113282704,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,0.0,0.0,55172800.8311688,0.0,3586232054.0259724,0.0,0.0,0.0,57024237.100671105,33554431.99999998,0.0,0.0,0.0,0.0,380800507.6974788,0.0,380800507.6974788,872415231.9999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2765584869.635091,0.0,2765584869.635091,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,0.0,21971035353.212112,38160219297.68419,0.0,0.0,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,180388626431.9999,94489280511.99995,17179869183.99999,25769803775.999985
2020-02,1,0,10,24,787293608885.0267,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,4.0,2.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,58.347434743474345,0.0,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,0.0,1507.5348837209299,1507.5348837209299,1507.5348837209299,0.0,416.8745980707394,0.0,0.0,5887.999999999998,0.0,1279.9999999999995,511.99999999999983,0.0,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,0.0,229291.10880829004,229291.10880829004,0.0,0.0,0.0,0.0,0.0,0.0,1041251.3882352936,3701996.7195319287,1586570.0226565409,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,0.0,0.0,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,0.0,0.0,57024237.100671105,41943039.99999998,16777215.99999999,0.0,0.0,0.0,380800507.6974788,380800507.6974788,380800507.6974788,738197503.9999996,0.0,0.0,0.0,0.0,67108863.99999996,0.0,0.0,0.0,3531059253.1948037,691396217.4087727,2765584869.635091,0.0,2765584869.635091,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,0.0,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,128849018879.99992,85899345919.99995,25769803775.999985,25769803775.999985
2020-03,1,0,9,15,795992878935.9521,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,6.0,0.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,29.173717371737172,87.52115211521152,0.0,0.0,878.9694915254237,0.0,0.0,0.0,0.0,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,0.0,0.0,3583.9999999999986,0.0,1535.9999999999995,767.9999999999998,0.0,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,0.0,229291.10880829004,229291.10880829004,0.0,0.0,0.0,0.0,0.0,0.0,1041251.3882352936,2379855.033984811,1057713.348437694,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,4166026.637901444,0.0,0.0,55172800.8311688,0.0,3586232054.0259724,0.0,0.0,57024237.100671105,114048474.20134221,67108863.99999996,0.0,0.0,0.0,0.0,380800507.6974788,0.0,380800507.6974788,570425343.9999996,0.0,0.0,0.0,0.0,67108863.99999996,67108863.99999996,0.0,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,2765584869.635091,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,0.0,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,146028888063.9999,94489280511.99995,25769803775.999985,17179869183.99999
2020-04,1,0,5,10,806077482581.6433,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,2.0,0.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,58.347434743474345,0.0,0.0,439.48474576271184,0.0,0.0,0.0,0.0,0.0,293.32126696832574,0.0,1507.5348837209299,1507.5348837209299,1507.5348837209299,0.0,416.8745980707394,0.0,0.0,2047.9999999999993,0.0,1023.9999999999997,767.9999999999998,0.0,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,132759.55199999994,265519.1039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229291.10880829004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041251.3882352936,1850998.3597659643,793285.0113282704,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,0.0,0.0,0.0,0.0,3586232054.0259724,0.0,0.0,0.0,114048474.20134221,92274687.99999996,0.0,0.0,0.0,0.0,380800507.6974788,0.0,380800507.6974788,469762047.99999976,0.0,0.0,0.0,0.0,134217727.99999993,0.0,0.0,0.0,3531059253.1948037,0.0,4148377304.4526362,0.0,4148377304.4526362,0.0,13594578124.799994,0.0,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,0.0,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,146028888063.9999,94489280511.99995,8589934591.999995,25769803775.999985
2020-05,1,0,5,10,778592255669.7281,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,6.0,0.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,87.52115211521152,0.0,0.0,439.48474576271184,0.0,0.0,0.0,0.0,0.0,293.32126696832574,0.0,1507.5348837209299,1507.5348837209299,1507.5348837209299,0.0,416.8745980707394,0.0,0.0,2303.999999999999,0.0,1279.9999999999995,511.99999999999983,0.0,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,132759.55199999994,265519.1039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229291.10880829004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041251.3882352936,3173140.0453130817,1057713.348437694,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,2083013.318950722,0.0,0.0,0.0,3586232054.0259724,0.0,0.0,0.0,114048474.20134221,75497471.99999996,0.0,0.0,0.0,0.0,380800507.6974788,0.0,380800507.6974788,603979775.9999996,0.0,33554431.99999998,0.0,0.0,67108863.99999996,0.0,0.0,0.0,3531059253.1948037,0.0,4148377304.4526362,0.0,2765584869.635091,13594578124.799994,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,0.0,21971035353.212112,38160219297.68419,0.0,0.0,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,146028888063.9999,94489280511.99995,17179869183.99999,25769803775.999985
2020-06,1,0,7,11,927281249119.3243,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,4.0,0.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,87.52115211521152,0.0,0.0,878.9694915254237,0.0,0.0,0.0,0.0,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,0.0,0.0,2303.999999999999,0.0,1535.9999999999995,767.9999999999998,0.0,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,132759.55199999994,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,0.0,229291.10880829004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041251.3882352936,4759710.067969622,793285.0113282704,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,0.0,0.0,55172800.8311688,0.0,3586232054.0259724,0.0,0.0,0.0,114048474.20134221,75497471.99999996,0.0,0.0,0.0,0.0,380800507.6974788,0.0,380800507.6974788,973078527.9999994,0.0,33554431.99999998,0.0,0.0,67108863.99999996,0.0,0.0,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,2765584869.635091,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,0.0,21971035353.212112,38160219297.68419,38160219297.68419,0.0,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,137438953471.99992,120259084287.99994,34359738367.99998,25769803775.999985
2020-07,1,0,7,13,953396914333.323,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,6.0,0.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,14.586858685868586,87.52115211521152,0.0,0.0,878.9694915254237,0.0,0.0,0.0,0.0,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,0.0,0.0,3071.999999999999,255.99999999999991,1023.9999999999997,767.9999999999998,0.0,0.0,0.0,6056.548905109486,7227.763066202088,28911.052264808353,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,229291.10880829004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041251.3882352936,4230853.393750776,1057713.348437694,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,0.0,0.0,55172800.8311688,0.0,3586232054.0259724,0.0,0.0,0.0,114048474.20134221,92274687.99999996,0.0,0.0,0.0,0.0,380800507.6974788,0.0,380800507.6974788,771751935.9999995,33554431.99999998,0.0,0.0,0.0,67108863.99999996,0.0,0.0,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,4148377304.4526362,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,146028888063.9999,111669149695.99994,25769803775.999985,25769803775.999985
2020-08,1,0,8,14,814776766681.6803,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,4.0,0.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,87.52115211521152,0.0,0.0,878.9694915254237,0.0,0.0,0.0,0.0,0.0,293.32126696832574,0.0,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,0.0,0.0,3071.999999999999,0.0,1535.9999999999995,511.99999999999983,0.0,0.0,0.0,3028.274452554743,7227.763066202088,28911.052264808353,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,229291.10880829004,229291.10880829004,0.0,0.0,0.0,0.0,0.0,0.0,1041251.3882352936,3966425.0566413524,793285.0113282704,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,2083013.318950722,0.0,55172800.8311688,0.0,3586232054.0259724,0.0,0.0,0.0,114048474.20134221,75497471.99999996,0.0,0.0,0.0,0.0,380800507.6974788,0.0,380800507.6974788,1711276031.999999,0.0,33554431.99999998,0.0,0.0,67108863.99999996,0.0,0.0,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,2765584869.635091,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,0.0,21971035353.212112,38160219297.68419,38160219297.68419,0.0,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,163208757247.9999,128849018879.99992,34359738367.99998,25769803775.999985
2020-09,2,0,9,22,823478119727.2109,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,6.0,0.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,87.52115211521152,0.0,0.0,878.9694915254237,0.0,0.0,0.0,0.0,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,0.0,0.0,2815.999999999999,0.0,1023.9999999999997,511.99999999999983,0.0,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,0.0,458582.2176165801,0.0,0.0,0.0,0.0,1041251.3882352936,0.0,0.0,2082502.7764705871,4230853.393750776,1322141.6855471174,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,1041506.659475361,0.0,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,0.0,0.0,114048474.20134221,75497471.99999996,0.0,0.0,8388607.999999995,0.0,380800507.6974788,0.0,380800507.6974788,1275068415.9999993,33554431.99999998,0.0,0.0,0.0,67108863.99999996,0.0,0.0,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,2765584869.635091,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,163208757247.9999,137438953471.99992,25769803775.999985,25769803775.999985
2020-10,2,0,11,22,751109305410.4281,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,4.0,2.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,29.173717371737172,87.52115211521152,0.0,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,0.0,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,0.0,0.0,3839.9999999999986,255.99999999999991,3071.999999999999,767.9999999999998,0.0,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,229291.10880829004,0.0,0.0,0.0,0.0,0.0,0.0,1041251.3882352936,1041251.3882352936,4230853.393750776,1057713.348437694,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,1041506.659475361,0.0,55172800.8311688,0.0,3586232054.0259724,0.0,0.0,57024237.100671105,114048474.20134221,75497471.99999996,0.0,0.0,8388607.999999995,0.0,380800507.6974788,0.0,380800507.6974788,872415231.9999995,0.0,0.0,0.0,0.0,67108863.99999996,67108863.99999996,0.0,0.0,3531059253.1948037,0.0,4148377304.4526362,0.0,2765584869.635091,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,0.0,21971035353.212112,38160219297.68419,38160219297.68419,0.0,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,137438953471.99992,120259084287.99994,25769803775.999985,34359738367.99998
2020-11,1,0,10,18,706107513921.8823,0.0,18.71362586605081,9.356812933025404,0.0,0.0,0.0,4.0,6.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,29.173717371737172,145.86858685868586,0.0,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,416.8745980707394,416.8745980707394,0.0,0.0,4607.999999999998,511.99999999999983,5887.999999999998,11775.999999999996,3028.274452554743,0.0,0.0,6056.548905109486,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,0.0,0.0,0.0,1307975.8817733983,0.0,0.0,0.0,4165005.5529411742,3701996.7195319287,26442833.710942347,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,4166026.637901444,1041506.659475361,0.0,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,57024237.100671105,57024237.100671105,114048474.20134221,67108863.99999996,0.0,0.0,8388607.999999995,0.0,380800507.6974788,0.0,380800507.6974788,838860799.9999995,33554431.99999998,33554431.99999998,0.0,0.0,134217727.99999993,67108863.99999996,0.0,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,2765584869.635091,0.0,13594578124.799994,0.0,21971035353.212112,21971035353.212112,0.0,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,197568495615.99988,128849018879.99992,34359738367.99998,42949672959.99998
2020-12,2,0,12,20,706107513921.8823,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,6.0,2.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,29.173717371737172,116.69486948694869,0.0,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,0.0,416.8745980707394,0.0,0.0,3583.9999999999986,255.99999999999991,2815.999999999999,3071.999999999999,0.0,0.0,0.0,6056.548905109486,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,0.0,0.0,0.0,1307975.8817733983,0.0,0.0,0.0,2082502.7764705871,3966425.0566413524,2644283.3710942348,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,2083013.318950722,0.0,55172800.8311688,0.0,3586232054.0259724,0.0,0.0,57024237.100671105,114048474.20134221,83886079.99999996,0.0,0.0,0.0,0.0,380800507.6974788,0.0,380800507.6974788,1040187391.9999994,33554431.99999998,33554431.99999998,0.0,0.0,134217727.99999993,67108863.99999996,0.0,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,2765584869.635091,0.0,13594578124.799994,0.0,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,0.0,0.0,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,317827579903.9998,120259084287.99994,25769803775.999985,128849018879.99992
2021-01,2,0,10,18,667719827468.0557,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,4.0,2.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,29.173717371737172,87.52115211521152,14.586858685868586,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,0.0,0.0,3071.999999999999,0.0,2815.999999999999,1023.9999999999997,0.0,0.0,0.0,3028.274452554743,7227.763066202088,28911.052264808353,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,229291.10880829004,0.0,0.0,0.0,1307975.8817733983,0.0,0.0,0.0,1041251.3882352936,3966425.0566413524,1586570.0226565409,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,2083013.318950722,0.0,55172800.8311688,0.0,3586232054.0259724,0.0,0.0,0.0,114048474.20134221,67108863.99999996,0.0,0.0,8388607.999999995,0.0,380800507.6974788,0.0,380800507.6974788,1040187391.9999994,0.0,0.0,0.0,0.0,134217727.99999993,67108863.99999996,3531059253.1948037,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,2765584869.635091,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,76320438595.36838,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,257698037759.99985,120259084287.99994,25769803775.999985,51539607551.99997
