Month,school,hospital,hospital(2),bridge,Email,army,road,road(2),road(3),sewage,system,system(2),regime,bakery,public,square,park,housing complex,housing complex(2),housing complex(3),building,building(2),electricity,funding,recruitment,capacity,capacity(2),traffic,traffic(2),overcrowding,damage,broken,open,close,project,wait,delay,delay(2),primary,primary(2),secondary,tertiary,checkpoint,bus,university,neglect,settlement,shop,resettlement,slum,removal,gentrification,interruption,pharmacy,sewerage,hotel,polling station,office,directorate,sanitation,suburb,suburb(2),suburbs,suburbs(2),mall,inadequate,improvement,polling centre,housing,drinking water,salon,service,liquor store,taxi,unit,housing unit,housing crisis,crowd,clean,dirty,market,station,cafe,failure,rebuilding,equipment,treatment,internet,phone line,electricity generator,generator,college,nursery,dam,desalination,factory,factory(2),restaurant,restaurant(2),compound,port,port(2),pipeline,border,ministry,houses,house,clinic,clinic(2),pharmacy(2),court,court(2),prison,prison(2),police,airport,airport(2),infrastructure,military,military(2)
2018-06,177132949391.67383,9,9,3687.9019607843147,50000903628.58526,15369809893.170404,8.09366391184573,8.09366391184573,8.09366391184573,0.0,21.251356238698012,21.251356238698012,0.0,1.9898408398239082,23.8780900778869,9.949204199119542,71.628880145607,0.0,0.0,0.0,26.076923076923087,26.076923076923087,13.038461538461544,0.0,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,0.0,156.8894451397581,1647.33917396746,156.8894451397581,1101.4437920101686,177.30504479019336,88.65252239509668,88.65252239509668,1860.1681780708993,1860.1681780708993,620.0560593569664,0.0,0.0,7373.803921568629,45326772.70588236,0.0,0.0,12650.186495176851,0.0,0.0,18686.409937888206,0.0,0.0,390156989.87352633,0.0,154282.66666666672,0.0,389956.189241737,0.0,0.0,0.0,0.0,0.0,0.0,214773.86279977698,0.0,0.0,0.0,130804.86956521744,0.0,130804.86956521744,2616097.3913043486,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,0.0,1321742.0147588816,1321742.0147588816,15101550.431372553,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,184246884.41864562,0.0,0.0,16257078.03693932,717387454.8582162,11570765.400938971,23141530.801877942,0.0,60959016.33440516,60959016.33440516,309268202.2013745,309268202.2013745,29454114.495369,1144716687.0827308,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,585206556.8102895,585206556.8102895,390137704.540193,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,11527357413.807556,7684904942.53837,7684904942.53837,0.0,4217451175.0160437,8434902350.032087
2018-07,185567851742.70593,12,12,3688.9019607843147,50015921519.769615,11527357421.90122,4.046831955922865,4.046831955922865,4.046831955922865,0.0,21.251356238698012,21.251356238698012,0.0,0.0,21.88824923806299,11.93904503894345,73.61872098543091,0.0,0.0,0.0,34.76923076923078,34.76923076923078,13.038461538461544,0.0,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1725.783896537339,156.8894451397581,1357.193559370241,177.30504479019336,177.30504479019336,177.30504479019336,4340.392415498765,4340.392415498765,620.0560593569664,0.0,0.0,7373.803921568629,75544621.17647061,0.0,0.0,13022.250803858524,0.0,0.0,18686.409937888206,0.0,0.0,390156989.87352633,0.0,154282.66666666672,0.0,382157.06545690226,7799.12378483474,7799.12378483474,0.0,0.0,0.0,0.0,107386.93139988849,0.0,0.0,0.0,130804.86956521744,130804.86956521744,130804.86956521744,2616097.3913043486,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,0.0,1321742.0147588816,1586090.4177106582,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,173408832.3940194,0.0,0.0,16257078.03693932,532255208.44319266,11570765.400938971,23141530.801877942,0.0,73150819.60128619,73150819.60128619,279814087.7060055,279814087.7060055,29454114.495369,1188897858.8257842,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,585206556.8102895,487672130.6752413,487672130.6752413,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,15369809885.07674,11527357413.807556,11527357413.807556,0.0,4217451175.0160437,4217451175.0160437
2018-08,194002754096.738,11,11,3688.9019607843147,66303491006.55177,11527357421.90122,8.09366391184573,8.09366391184573,8.09366391184573,0.0,15.93851717902351,15.93851717902351,0.0,1.9898408398239082,19.898408398239084,11.93904503894345,88.2096893467943,0.0,0.0,0.0,30.423076923076934,34.76923076923078,13.038461538461544,132.43334730664432,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1568.894451397581,156.8894451397581,1357.193559370241,88.65252239509668,177.30504479019336,88.65252239509668,6200.560593569664,6200.560593569664,310.0280296784832,0.0,0.0,14747.607843137259,90653545.41176473,0.0,0.0,14510.508038585212,0.0,0.0,18686.409937888206,0.0,0.0,390156989.87352633,0.0,154282.66666666672,0.0,335362.3227478938,7799.12378483474,0.0,0.0,0.0,0.0,0.0,214773.86279977698,0.0,53693.465699944245,0.0,130804.86956521744,0.0,130804.86956521744,3008512.000000001,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,0.0,1850438.8206624344,1321742.0147588816,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,205922988.46789804,0.0,0.0,16257078.03693932,439689085.2356809,11570765.400938971,23141530.801877942,0.0,73150819.60128619,73150819.60128619,294541144.95369,294541144.95369,29454114.495369,1247806087.8165221,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,487672130.6752413,487672130.6752413,487672130.6752413,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,15369809885.07674,11527357413.807556,11527357413.807556,0.0,4217451175.0160437,4217451175.0160437
2018-09,168698047039.64175,12,12,3688.9019607843147,66303491006.55177,11527357421.90122,8.09366391184573,8.09366391184573,8.09366391184573,0.0,21.251356238698012,21.251356238698012,0.0,0.0,25.867930917710808,11.93904503894345,86.2198485069704,0.0,0.0,0.0,39.11538461538463,43.461538461538474,13.038461538461544,0.0,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,313.7788902795162,1568.894451397581,156.8894451397581,1534.4986041604343,177.30504479019336,0.0,0.0,4340.392415498765,4340.392415498765,620.0560593569664,0.0,0.0,7373.803921568629,120871393.88235298,0.0,0.0,15254.636655948556,0.0,0.0,18686.409937888206,0.0,0.0,585225842.1436229,0.0,154282.66666666672,0.0,311964.9513933896,7799.12378483474,0.0,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,130804.86956521744,130804.86956521744,2877707.1304347836,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,0.0,1586090.4177106582,1586090.4177106582,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,178827858.4063325,0.0,0.0,21676104.049252424,485972146.83943677,11570765.400938971,23141530.801877942,0.0,60959016.33440516,67054917.96784568,309268202.2013745,309268202.2013745,29454114.495369,1262533145.0642066,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,585206556.8102895,585206556.8102895,585206556.8102895,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,15369809885.07674,11527357413.807556,11527357413.807556,0.0,4217451175.0160437,4217451175.0160437
2018-10,160263144688.60965,12,12,3688.9019607843147,54346809563.786865,11527357421.90122,4.046831955922865,4.046831955922865,4.046831955922865,0.0,15.93851717902351,15.93851717902351,0.0,1.9898408398239082,23.8780900778869,13.928885878767357,80.9142051661126,0.0,0.0,0.0,47.80769230769232,43.461538461538474,13.038461538461544,132.43334730664432,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1568.894451397581,156.8894451397581,1612.9433267303134,177.30504479019336,88.65252239509668,88.65252239509668,2480.224237427866,2480.224237427866,620.0560593569664,0.0,0.0,7373.803921568629,135980318.11764708,0.0,744.1286173633442,17487.02250803859,0.0,0.0,18686.409937888206,0.0,0.0,487691416.0085746,0.0,154282.66666666672,0.0,319764.07517822436,7799.12378483474,0.0,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,2877707.1304347836,0.0,2973664.3706563716,11894657.482625486,0.0,0.0,0.0,1586090.4177106582,1586090.4177106582,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,184246884.41864562,0.0,0.0,16257078.03693932,509113677.64131474,11570765.400938971,23141530.801877942,0.0,67054917.96784568,67054917.96784568,338722316.6967435,353449373.94442797,29454114.495369,1188897858.8257842,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,780275409.080386,682740982.9453378,487672130.6752413,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,15369809885.07674,7684904942.53837,7684904942.53837,0.0,8434902350.032087,8434902350.032087
2018-11,202437656448.77008,12,12,3688.9019607843147,66066372356.35347,11527357421.90122,8.09366391184573,8.09366391184573,8.09366391184573,0.0,15.93851717902351,15.93851717902351,0.0,1.9898408398239082,29.847612597358623,11.93904503894345,69.63903930578309,0.0,0.0,0.0,34.76923076923078,34.76923076923078,13.038461538461544,0.0,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1490.4497288277018,156.8894451397581,1534.4986041604343,177.30504479019336,177.30504479019336,177.30504479019336,1860.1681780708993,1860.1681780708993,620.0560593569664,0.0,0.0,7373.803921568629,105762469.64705886,0.0,372.0643086816721,17487.02250803859,0.0,0.0,18686.409937888206,0.0,0.0,585225842.1436229,0.0,154282.66666666672,0.0,382157.06545690226,0.0,0.0,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,2746902.2608695664,0.0,2973664.3706563716,5947328.741312743,0.0,0.0,0.0,1586090.4177106582,1586090.4177106582,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,178827858.4063325,0.0,0.0,21676104.049252424,555396739.2450706,11570765.400938971,23141530.801877942,0.0,73150819.60128619,73150819.60128619,309268202.2013745,294541144.95369,44181171.743053496,1233079030.5688376,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,585206556.8102895,682740982.9453378,585206556.8102895,6113669532.775196,6113669532.775196,1528417383.193799,1528417383.193799,15369809885.07674,7684904942.53837,7684904942.53837,0.0,4217451175.0160437,8434902350.032087
2018-12,337396094080.2835,9,9,3688.9019607843147,49639743137.738625,15369809893.170404,4.046831955922865,4.046831955922865,4.046831955922865,0.0,21.251356238698012,15.93851717902351,0.0,0.9949204199119541,29.847612597358623,11.93904503894345,78.9243643262887,0.0,0.0,0.0,34.76923076923078,39.11538461538463,8.692307692307695,132.43334730664432,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1725.783896537339,156.8894451397581,1278.7488368003621,88.65252239509668,88.65252239509668,177.30504479019336,4960.448474855732,4960.448474855732,620.0560593569664,0.0,0.0,7373.803921568629,75544621.17647061,0.0,744.1286173633442,14882.572347266885,0.0,0.0,18686.409937888206,0.0,0.0,390156989.87352633,0.0,154282.66666666672,0.0,444550.05573558016,23397.37135450422,0.0,0.0,0.0,0.0,0.0,107386.93139988849,0.0,0.0,0.0,130804.86956521744,0.0,130804.86956521744,2877707.1304347836,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,0.0,1321742.0147588816,1850438.8206624344,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,173408832.3940194,0.0,0.0,16257078.03693932,601679800.8488265,11570765.400938971,23141530.801877942,0.0,54863114.700964645,54863114.700964645,294541144.95369,279814087.7060055,29454114.495369,1218351973.3211532,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,390137704.540193,390137704.540193,390137704.540193,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,15369809885.07674,7684904942.53837,7684904942.53837,0.0,4217451175.0160437,4217451175.0160437
2019-01,202437656446.77008,11,11,3688.9019607843147,49897272928.75246,15369809893.170404,4.046831955922865,4.046831955922865,4.046831955922865,0.0,21.251356238698012,21.251356238698012,0.0,1.9898408398239082,25.867930917710808,11.93904503894345,80.9142051661126,0.0,0.0,0.0,39.11538461538463,43.461538461538474,13.038461538461544,0.0,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,78.44472256987905,1804.228619107218,235.33416770963714,1612.9433267303134,177.30504479019336,88.65252239509668,0.0,3100.280296784832,3100.280296784832,620.0560593569664,0.0,0.0,7373.803921568629,75544621.17647061,0.0,372.0643086816721,14510.508038585212,0.0,0.0,18686.409937888206,0.0,0.0,390156989.87352633,0.0,192853.3333333334,0.0,374357.9416720675,7799.12378483474,0.0,0.0,0.0,0.0,0.0,214773.86279977698,0.0,53693.465699944245,0.0,130804.86956521744,0.0,130804.86956521744,2354487.652173914,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,0.0,1321742.0147588816,1850438.8206624344,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,178827858.4063325,0.0,0.0,16257078.03693932,439689085.2356809,11570765.400938971,23141530.801877942,0.0,67054917.96784568,67054917.96784568,294541144.95369,309268202.2013745,29454114.495369,1203624916.0734687,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,390137704.540193,292603278.40514475,487672130.6752413,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,15369809885.07674,7684904942.53837,7684904942.53837,0.0,4217451175.0160437,4217451175.0160437
2019-02,177132949390.67383,12,12,3688.9019607843147,62890800210.330734,11527357421.90122,8.09366391184573,8.09366391184573,8.09366391184573,0.0,21.251356238698012,21.251356238698012,0.0,1.9898408398239082,21.88824923806299,11.93904503894345,86.2198485069704,0.0,0.0,0.0,39.11538461538463,39.11538461538463,13.038461538461544,132.43334730664432,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1725.783896537339,235.33416770963714,1357.193559370241,177.30504479019336,88.65252239509668,88.65252239509668,1860.1681780708993,1860.1681780708993,620.0560593569664,0.0,0.0,7373.803921568629,60435696.94117649,0.0,372.0643086816721,15626.700964630229,0.0,0.0,18686.409937888206,0.0,0.0,487691416.0085746,0.0,192853.3333333334,0.0,335362.3227478938,3899.56189241737,0.0,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,130804.86956521744,130804.86956521744,2485292.5217391313,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,0.0,1586090.4177106582,1321742.0147588816,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,167989806.3817063,0.0,0.0,16257078.03693932,416547554.43380296,11570765.400938971,23141530.801877942,0.0,79246721.23472671,79246721.23472671,323995259.449059,323995259.449059,44181171.743053496,1203624916.0734687,835448484.8813562,835448484.8813562,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,487672130.6752413,585206556.8102895,487672130.6752413,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,15369809885.07674,11527357413.807556,11527357413.807556,0.0,4217451175.0160437,4217451175.0160437
2019-03,168698047039.64175,14,14,3688.9019607843147,70904473669.02832,11527357417.854387,8.09366391184573,8.09366391184573,8.09366391184573,0.0,21.251356238698012,21.251356238698012,0.0,1.9898408398239082,21.88824923806299,13.928885878767357,86.2198485069704,0.0,0.0,0.0,43.461538461538474,43.461538461538474,17.38461538461539,0.0,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1882.6733416770971,156.8894451397581,1612.9433267303134,177.30504479019336,88.65252239509668,88.65252239509668,3100.280296784832,3100.280296784832,620.0560593569664,0.0,0.0,7373.803921568629,60435696.94117649,0.0,744.1286173633442,16370.829581993574,0.0,0.0,18686.409937888206,0.0,0.0,390156989.87352633,0.0,192853.3333333334,0.0,350960.5703175633,3899.56189241737,0.0,0.0,0.0,0.0,0.0,214773.86279977698,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,2877707.1304347836,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,0.0,1321742.0147588816,1321742.0147588816,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,162570780.36939317,0.0,0.0,27095130.06156553,370264492.8300471,11570765.400938971,23141530.801877942,0.0,67054917.96784568,67054917.96784568,323995259.449059,323995259.449059,29454114.495369,1247806087.8165221,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,390137704.540193,487672130.6752413,487672130.6752413,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,15369809885.07674,11527357413.807556,11527357413.807556,4217451175.0160437,8434902350.032087,4217451175.0160437
2019-04,168698047039.64175,13,14,3688.9019607843147,70785851558.19873,11527357417.854387,8.09366391184573,8.09366391184573,8.09366391184573,0.0,21.251356238698012,21.251356238698012,0.0,1.9898408398239082,19.898408398239084,11.93904503894345,78.9243643262887,0.0,0.0,0.0,34.76923076923078,34.76923076923078,13.038461538461544,132.43334730664432,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1804.228619107218,156.8894451397581,1612.9433267303134,177.30504479019336,177.30504479019336,0.0,2480.224237427866,2480.224237427866,620.0560593569664,0.0,0.0,7373.803921568629,75544621.17647061,372.0643086816721,0.0,14510.508038585212,0.0,0.0,18686.409937888206,0.0,0.0,292622563.73847806,0.0,154282.66666666672,0.0,366558.81788723276,0.0,0.0,0.0,0.0,0.0,0.0,214773.86279977698,0.0,0.0,0.0,130804.86956521744,130804.86956521744,130804.86956521744,2877707.1304347836,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,0.0,1321742.0147588816,1321742.0147588816,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,146313702.33245388,2709513.006156553,0.0,21676104.049252424,393406023.631925,11570765.400938971,23141530.801877942,0.0,73150819.60128619,79246721.23472671,294541144.95369,294541144.95369,29454114.495369,1247806087.8165221,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,585206556.8102895,585206556.8102895,390137704.540193,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,19212262356.345924,11527357413.807556,11527357413.807556,0.0,8434902350.032087,4217451175.0160437
2019-05,185567851743.70593,12,12,3688.9019607843147,66453647338.56621,11527357421.90122,8.09366391184573,8.09366391184573,8.09366391184573,0.0,26.564195298372514,26.564195298372514,0.0,0.9949204199119541,21.88824923806299,11.93904503894345,69.63903930578309,0.0,2.6528216704288945,0.0,30.423076923076934,34.76923076923078,13.038461538461544,0.0,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1725.783896537339,156.8894451397581,1357.193559370241,88.65252239509668,88.65252239509668,88.65252239509668,4960.448474855732,4960.448474855732,1240.112118713933,0.0,0.0,7373.803921568629,60435696.94117649,0.0,0.0,16742.893890675245,0.0,0.0,18686.409937888206,0.0,0.0,292622563.73847806,0.0,154282.66666666672,0.0,382157.06545690226,0.0,0.0,0.0,0.0,0.0,0.0,107386.93139988849,0.0,107386.93139988849,0.0,130804.86956521744,0.0,130804.86956521744,2877707.1304347836,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,0.0,1321742.0147588816,1057393.6118071054,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,151732728.34476697,0.0,0.0,21676104.049252424,740528985.6600941,11570765.400938971,23141530.801877942,0.0,60959016.33440516,60959016.33440516,412357602.935166,412357602.935166,29454114.495369,1321441374.0549448,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,487672130.6752413,487672130.6752413,390137704.540193,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,19212262356.345924,11527357413.807556,11527357413.807556,0.0,8434902350.032087,8434902350.032087
2019-06,168698047039.64175,13,13,3689.9019607843147,50125078936.30629,11527357421.90122,4.046831955922865,4.046831955922865,4.046831955922865,0.0,21.251356238698012,21.251356238698012,0.0,0.9949204199119541,23.8780900778869,11.93904503894345,78.9243643262887,0.0,0.0,0.0,34.76923076923078,30.423076923076934,8.692307692307695,0.0,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1804.228619107218,156.8894451397581,1101.4437920101686,177.30504479019336,88.65252239509668,88.65252239509668,6200.560593569664,6200.560593569664,620.0560593569664,0.0,0.0,7373.803921568629,45326772.70588236,0.0,0.0,14510.508038585212,0.0,0.0,18686.409937888206,0.0,0.0,292622563.73847806,19285.33333333334,154282.66666666672,0.0,428951.8081659107,7799.12378483474,0.0,0.0,0.0,0.0,0.0,107386.93139988849,0.0,0.0,0.0,130804.86956521744,130804.86956521744,130804.86956521744,2616097.3913043486,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,0.0,1321742.0147588816,1321742.0147588816,15101550.431372553,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,151732728.34476697,0.0,0.0,16257078.03693932,786812047.26385,11570765.400938971,23141530.801877942,0.0,48767213.06752413,48767213.06752413,397630545.68748146,397630545.68748146,29454114.495369,1159443744.3304152,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,487672130.6752413,585206556.8102895,292603278.40514475,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,19212262356.345924,7684904942.53837,7684904942.53837,0.0,4217451175.0160437,4217451175.0160437
2019-07,168698047039.64175,14,14,3688.9019607843147,66430505807.76433,11527357417.854387,8.09366391184573,8.09366391184573,8.09366391184573,0.0,26.564195298372514,26.564195298372514,0.0,0.9949204199119541,25.867930917710808,13.928885878767357,73.61872098543091,0.0,0.0,0.0,39.11538461538463,39.11538461538463,13.038461538461544,132.43334730664432,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1725.783896537339,156.8894451397581,1534.4986041604343,177.30504479019336,177.30504479019336,177.30504479019336,1860.1681780708993,1860.1681780708993,620.0560593569664,0.0,0.0,7373.803921568629,75544621.17647061,0.0,372.0643086816721,15626.700964630229,0.0,0.0,18686.409937888206,0.0,0.0,487691416.0085746,0.0,154282.66666666672,0.0,405554.43681140646,0.0,0.0,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,261609.73913043487,65402.43478260872,130804.86956521744,2877707.1304347836,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,0.0,1321742.0147588816,1057393.6118071054,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,157151754.35708007,0.0,0.0,21676104.049252424,532255208.44319266,11570765.400938971,23141530.801877942,0.0,73150819.60128619,73150819.60128619,397630545.68748146,397630545.68748146,29454114.495369,1291987259.5595758,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,487672130.6752413,487672130.6752413,585206556.8102895,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,15369809885.07674,11527357413.807556,11527357413.807556,0.0,4217451175.0160437,4217451175.0160437
2019-08,168698047039.64175,15,15,3688.9019607843147,70667355107.03854,11527357421.90122,8.09366391184573,8.09366391184573,8.09366391184573,0.0,21.251356238698012,21.251356238698012,0.0,1.9898408398239082,21.88824923806299,13.928885878767357,88.2096893467943,0.0,0.0,0.0,43.461538461538474,39.11538461538463,13.038461538461544,0.0,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,2039.5627868168554,156.8894451397581,1357.193559370241,88.65252239509668,177.30504479019336,88.65252239509668,1860.1681780708993,1860.1681780708993,620.0560593569664,0.0,0.0,14747.607843137259,90653545.41176473,0.0,0.0,16742.893890675245,0.0,0.0,18686.409937888206,0.0,0.0,585225842.1436229,0.0,192853.3333333334,0.0,389956.189241737,0.0,0.0,0.0,0.0,0.0,0.0,214773.86279977698,0.0,53693.465699944245,0.0,261609.73913043487,0.0,130804.86956521744,3139316.8695652187,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,0.0,1850438.8206624344,1321742.0147588816,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,167989806.3817063,0.0,0.0,21676104.049252424,462830616.03755885,11570765.400938971,23141530.801877942,0.0,73150819.60128619,73150819.60128619,397630545.68748146,397630545.68748146,29454114.495369,1336168431.3026292,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,487672130.6752413,487672130.6752413,585206556.8102895,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,15369809885.07674,11527357413.807556,11527357413.807556,4217451175.0160437,8434902350.032087,8434902350.032087
2019-09,151828242336.57758,16,15,3688.9019607843147,70785851558.19873,11527357421.90122,8.09366391184573,8.09366391184573,8.09366391184573,0.0,26.564195298372514,26.564195298372514,0.0,1.9898408398239082,25.867930917710808,15.918726718591266,80.9142051661126,0.0,0.0,0.0,39.11538461538463,39.11538461538463,17.38461538461539,132.43334730664432,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1961.1180642469762,156.8894451397581,1868.693094090386,177.30504479019336,88.65252239509668,88.65252239509668,8060.7287716405635,8060.7287716405635,620.0560593569664,0.0,0.0,7373.803921568629,135980318.11764708,0.0,372.0643086816721,18603.215434083606,0.0,0.0,18686.409937888206,0.0,0.0,682760268.2786711,0.0,154282.66666666672,0.0,452349.1795204149,7799.12378483474,3899.56189241737,0.0,0.0,0.0,0.0,214773.86279977698,0.0,53693.465699944245,0.0,130804.86956521744,130804.86956521744,130804.86956521744,3139316.8695652187,0.0,2973664.3706563716,5947328.741312743,0.0,0.0,0.0,1321742.0147588816,1321742.0147588816,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,151732728.34476697,0.0,0.0,21676104.049252424,578538270.0469486,11570765.400938971,23141530.801877942,0.0,73150819.60128619,73150819.60128619,382903488.439797,382903488.439797,29454114.495369,1365622545.7979982,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,487672130.6752413,487672130.6752413,682740982.9453378,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,15369809885.07674,11527357413.807556,11527357413.807556,4217451175.0160437,8434902350.032087,8434902350.032087
